id	tweet	subtask_a	subtask_b	subtask_c
71062	@USER @USER Don’t let the door hit ya...	OFF	TIN	IND
88135	@USER @USER @USER @USER You should tell the @USER They've just posted a tweet about how much better the railways are since they privatised them...  URL	NOT	NULL	NULL
22011	@USER Another reason not to root for the Panthers...#MAGA	NOT	NULL	NULL
63117	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER She looks like she is planning a sneak attack 😅	NOT	NULL	NULL
86186	@USER The liberals sure are walking a VERY dangerous line.	OFF	TIN	GRP
82750	// AWWWWW thank you so much! You are a brilliantly talented writer and I am so thrilled to interact with you! This thread is going to be epic! URL	NOT	NULL	NULL
92106	@USER @USER @USER One day you are gonna be an expert mate 😻👍😹	NOT	NULL	NULL
41092	@USER You are a cheater casey!	OFF	TIN	IND
43381	@USER Kerry is so full of shit he is undermining things and he knows it! The Iran debacle is his baby and he wants to keep it no matter what it costs!!!!!!!!	OFF	TIN	IND
19496	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER He is an angry puppet who is trying to pretend that teaching children acceptance of others and tolerance is somehow political and wrong. That's just how hate filled he and his party are. That's the real politicizing. NOT teaching kids gay people exist. Party of lies.	NOT	NULL	NULL
17621	@USER Guilty until proven innocent...right..?	NOT	NULL	NULL
29727	"@USER If the media stop reporting what happens on The View"" perhaps it will disappear from view. If  Conservative America wanted to know what those imbalanced voices had to say we would watch it. The rest of us are busy watching the sidewalk for poop put there by Hollywood liberals."""	OFF	TIN	GRP
16151	@USER @USER It's Antifa Ford.	NOT	NULL	NULL
29839	@USER Alternative: people died in PR because of a freakin HURRICANE you half wit	OFF	TIN	IND
89532	@USER @USER @USER I assume the UK Conservatives are also massively against early years assessments?	NOT	NULL	NULL
48830	@USER How are those strict gun control laws working out for you Dems!	NOT	NULL	NULL
14102	"@USER How's her GO FUND ME"" page working, Kamala rama lama ding-dong?  I believe you, Anita, or is it Antifa? The left is off the rails, and heading downhill with a load full of crap. Keep drinking, and smoking your meds."""	OFF	TIN	IND
61754	@USER I know a lot of Democrats you wish good things for her butt she turned to the dark side.	NOT	NULL	NULL
46787	@USER Dear Andrew I saw the endorsement by Cory Booker the both of you are made for each other secondly you're view are so far left since you and Cory both hate the President secondly you're a moron running against Rick Scott I hope get beat so bad	OFF	TIN	IND
29884	@USER i really do love you URL	NOT	NULL	NULL
42249	"@USER @USER Hey @USER the only men"" not doing the right thing are #liberals and #Democrats:  @USER @USER @USER  Rapists, abusers and criminals.  So you can kiss my white a$$ URL"	OFF	TIN	GRP
51631	@USER Bless their little entitlement selves. I will never watch another game.	NOT	NULL	NULL
76388	"@USER Nope.. He's still trying to make up for that inch difference."" He laughed, checking on his meal again. ""How was it? School I mean. You must've been busy considering where you are now.."""""	NOT	NULL	NULL
98854	@USER He is so talented!	NOT	NULL	NULL
63886	@USER Oh GOOD WE CAN START REMINDING PEOPLE ABOUT THE WORST ADMINISTRATION IN HISTORY OBAMA the I will not help blacks and Hispanics president that sent a plane filled with cash to Iran sent guns to Mexico so they could kill people and start a gun control riot and started Ferguson riot	OFF	TIN	GRP
35003	@USER @USER Y’all some bitches lol	OFF	TIN	IND
59951	"@USER @USER @USER @USER @USER You realize he was referring to Assault Weapons"". Good to know.  You are begging to have less rights b/c you are convinced that life in the USA is too scary with all these darn freedoms  Mexico has stringent gun control Go there &amp; see the utopia your authoritarianism has wrought"""	NOT	NULL	NULL
77583	@USER Antifa needs a good ole boy ass beating...	OFF	TIN	IND
72259	@USER And he was right	NOT	NULL	NULL
99640	@USER LMFAOOO IMAGINEEE but even if i did i wouldn’t say shit cos this fandom would go on fire	NOT	NULL	NULL
71658	@USER Speaks volumes to the shift of political ideology in Canada when a sitting Liberal MP identifies more with the the Opposition Conservatives.  Both parties have shifted too far left.	NOT	NULL	NULL
69455	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Or there is a completely reasonable explanation why our own F@USER GOV’T lied to its peeps about a plane hitting the pentagon which is clearly a missile......... 👇🏼👇🏼👇🏼👇🏼👇🏼👇🏼👇🏼👇🏼👇🏼 URL	OFF	TIN	OTH
60611	4.5 million kids in poverty a screwed up Universal Credit system  Brexitshambles an Economy teetering on the brink  ...the list is endless and the common factor &gt; @USER building a country fit for nothing	OFF	TIN	OTH
94310	@USER @USER @USER Snowflakes are liberals	OFF	TIN	GRP
24124	@USER @USER @USER Republicans constantly tell us about respecting law enforcement but ignore their judgment on gun control	OFF	TIN	OTH
41844	@USER @USER shit ode	OFF	UNT	NULL
23460	@USER Why should #SerenaWillams be paying a fine for speaking the truth? She is not responsible for a #coach who apparently was trying to sabotage her - not just the referee...	NOT	NULL	NULL
34508	@USER @USER @USER @USER @USER No it's not.  Too many people in and around government want to asset strip the NHS and sell it off to profiteers on an ideological whim. That they're doing this against the will of the British people smacks of arrogance and greed.	NOT	NULL	NULL
64022	@USER @USER Silly Joe! I’m a MAGA Of Society 💯🇺🇸❤️🇺🇸❤️🇺🇸... Feel That👊👊	NOT	NULL	NULL
89701	@USER He seems nice 🙄	NOT	NULL	NULL
18499	@USER r/India is exclusively dominated by liberals. I feel better on r/hinduism and r/religion ;)	NOT	NULL	NULL
58764	@USER @USER No his stream chat lmao I raided him and he wasn’t reading chat like the cutie he is	NOT	NULL	NULL
79631	He is awesome!!!! So personable and I know these people so appreciate him being there. MAGA URL	NOT	NULL	NULL
73548	@USER @USER @USER @USER Wrong...We are sending another giant F....you to Liberals...😉	OFF	TIN	OTH
88482	@USER @USER @USER 😂😂😂  He got our asses Not even believing  the truth about the truth!! Lmao! &amp; We Know! Water is damn wet...but cant even believe it coming out his lying ass mouth! 🙈🙈	OFF	TIN	IND
78709	@USER She is!	NOT	NULL	NULL
42004	@USER Gun control...breathe...sight picture....squeeze. This professor needs further instruction. :)	NOT	NULL	NULL
98165	@USER TEA. I WAS MAD WHEN I SAW THAT SHIT.	OFF	TIN	IND
98270	@USER Got something to hide Eric?	NOT	NULL	NULL
65781	@USER @USER His own fear of white people.	OFF	TIN	GRP
73789	@USER Why would DPD ride with this chic. I know code of blue. She is more trouble than good.	NOT	NULL	NULL
25777	@USER @USER What the liberals is going on 🤢🤥❄️ #Hollyweird 😱	NOT	NULL	NULL
11852	***William Molina Romero has been located safe and sound. He is back with his loved ones thanks to a community member spotting him. Thank you all for keeping a sharp eye out and ensuring his safe return home.*** URL	NOT	NULL	NULL
66902	@USER @USER What happened to your last guess Kevin Hassert?  Huntsman has already denied it. So you are calling him a liar.	NOT	NULL	NULL
40917	@USER Does  that mean you won’t be bullying women who support trans people? Bet you last ten minutes. You are a transphobe.	NOT	NULL	NULL
49950	@USER Good by football league will be direct URL football here the world comes.Petition to stop any all federal aid to football NFL.The people will have the last word.We will bring entire league to their knees begging for forgiveness.America deserves RESPECT.#	NOT	NULL	NULL
20901	@USER @USER Lol another illegal Antifa girl	OFF	TIN	IND
17580	@USER Guilt by association is good enough for Democrats when it comes to conservatives.	NOT	NULL	NULL
81515	@USER HE IS IM SO PROUD OF HIM	NOT	NULL	NULL
11027	"@USER Trump called Trudeau very dishonest and weak"" and the Conservatives cheer. Conservatives in Canada are Trump supporters. They will accept any crumbs that fall off Trumps table."""	OFF	TIN	IND
91649	@USER @USER #Nazis. We told you.   Join #Antifa!	NOT	NULL	NULL
72487	@USER @USER @USER If it is true why wait to say anything until now?   Answer : liberals will do/say anything not to have conservatives on the court.	NOT	NULL	NULL
17428	@USER @USER It really doesn't matter if she wanted to be an actress or not. Montel is grasping at potential insults to try to discredit Dana. The fact is she was hired to do a job and she is good at it. Trump haters simply attack her and you because their candidate lost. Montel is irrelevant	NOT	NULL	NULL
30602	@USER If you want more shooting just call G Soros!  He’s always happy to oblige with that! He pays antifa well	NOT	NULL	NULL
55026	@USER Drama queen. #WalkAway	NOT	NULL	NULL
69601	"@USER PPL need to remove the name trump"" &amp; put his shadow unelected administration are doing X Y &amp; Z. As anonymous said they are running the WH. Not taking away from spawns own complicity however if you think he is making decisions alone you are fooling yourself."""	NOT	NULL	NULL
64301	@USER @USER Policies like gun control? The democrats have and @USER has.	NOT	NULL	NULL
57174	@USER I loved her since victorious. She was my first girl crush but when I first heard The Way I became a hardcore stan.	OFF	TIN	IND
42484	@USER @USER @USER @USER Not a conservative. Antifa is a left wing terror group that uses fascist tactics and violence to silence opposing views. They are NO DIFFERENT than the “Sturmabteilung” brown shirts. Thugs. URL	OFF	TIN	OTH
44394	@USER This terrorist fanboy @USER and his saddo @USER cronies are wholly unfit to hold any public office. A proper @USER #Brexit supporting Tory PM would have wiped them out politically by now.	OFF	TIN	IND
71144	@USER @USER @USER @USER @USER Did you forget about the 7 years of war previous? Or perhaps the economic crash of 2008 and all of it's consequences? Maybe you need to be reminded of all the stonewalling by Congress on any attempts of gun control by the Obama administration?	NOT	NULL	NULL
67738	@USER At this point it’s like saying it’s “too soon to talk about gun control” after a school shooting. There isn’t any “too soon” anymore with gun control or climate change at the rate that things are effecting us.	NOT	NULL	NULL
79594	"@USER @USER @USER @USER Much of the data"" being put out by gun control groups is false and misleading. Needlessly scaring parents is not helpful at a personal or policy level, as this SUNY report illusterates. URL"	NOT	NULL	NULL
64154	@USER @USER @USER I thought conservatives were the ones trying to rewrite history? 🤔 URL	NOT	NULL	NULL
83204	@USER @USER @USER @USER He is great! Awesome songs... I love walk on by and what it is best!	NOT	NULL	NULL
44899	@USER @USER Oh course the NFL will cower in fear of liberals who trying to destroy the game.  Will submit to their demands	NOT	NULL	NULL
67557	@USER The 1965 immigration Act worked exactly how liberals hoped it would. Demographics are destiny.	NOT	NULL	NULL
26787	@USER why no witnesses? She reported it AT THE TIME! It’s obvious the truth isn’t your priority. There are other qualified conservatives judges. Why push him? Is it because your “president” is in legal jeopardy &amp; this Judge believes a sitting POTUS is untouchable? URL	OFF	TIN	IND
43126	@USER He went broke and got propped up by white liberals in Hollywood. That’s white privilege all day long. Stop defending coke head Tom Arnold.	NOT	NULL	NULL
87021	@USER @USER I'm waiting for the liberals to squeal that those sandwiches could feed poor families	OFF	TIN	IND
36568	Thank you for standing for DECENCY.  The liberal left is up to its same OLD tactics.  LIES at 11th hour from LEFTY Liberal haters.  This story stinks from outside in @USER #MAGA #tcot @USER @USER @USER @USER @USER @USER @USER URL	OFF	TIN	OTH
30284	@USER @USER Well unless you live in another country he is your President. He won by a long shot!!! Nobody wanted Hillary cause they knew it was be the same as useless Obama policies that did nothing.	OFF	TIN	IND
