id	tweet	subtask_a	subtask_b	subtask_c
91907	@USER Most Liberals know deep down that it's oppressive and misogynistic but that's better than being a racist Islamophobe which is what you are according to liberals if you dare speak out against it.  This is how low the standard for debate is on topics like this.	OFF	TIN	GRP
65858	@USER @USER Antifa doing the Lords work.  #AntifaschismusWirkt	NOT	NULL	NULL
12026	@USER @USER I think we can get the picture in that one 😢😢	NOT	NULL	NULL
33148	@USER @USER He is such an A-Hole. Sad.	OFF	TIN	IND
83084	@USER Noticed she’s a blonde. Fits the Conservative mold. I don’t know why Conservatives are obsessed with blonde hair and Internet addiction.	NOT	NULL	NULL
93344	#Police Pay rise 1%   #CrisisInPolicing #PolicingInCollapse #Tories &amp; #TheresaMay hatred of Police! @USER #lbc URL	NOT	NULL	NULL
70168	@USER @USER Ooooh she is beautiful !!! :o	NOT	NULL	NULL
68261	@USER @USER @USER The only ones building on hate and division right now are the Dems and their enforcers Antifa and Naxine Watters.	NOT	NULL	NULL
19974	Win A 15 Shot Rotary Polish Flare Launcher - RGA-86 URL #MAGA #MolonLabe #NRA #2A #Firearms	NOT	NULL	NULL
58501	@USER y’all bet your sweet bippy i (am) 💖 (thank u)	NOT	NULL	NULL
55953	@USER Love the liberals that Troll Ann Coulter.	NOT	NULL	NULL
54578	@USER @USER @USER OMG he is so cute！！Which video is this gif come from？	NOT	NULL	NULL
37828	@USER She is by far the most pretentious little try-hard housemate in there this year. So cringeworthy. #BBUK	OFF	TIN	IND
18048	@USER @USER But Google can give Beijing every Americans phone number. You’re kidding me right?   MAGA 2020	NOT	NULL	NULL
59783	@USER What about @USER ?  You and your antifa son are keeping your trap shut about that.	NOT	NULL	NULL
95562	@USER she is lmao	NOT	NULL	NULL
15009	@USER @USER @USER @USER You know who didn't have any allegations on his record Brett Kavanagh until one week ago when the Democrats thought it up but I'm sure any Democrat nominee from now on will have someone in their past come forward and I hope the Liberals are happy for bringing lowering us	NOT	NULL	NULL
18331	@USER It'd thank you more if you accepted sunblock when your wife offers it :p	NOT	NULL	NULL
83848	@USER When will people support Gun control? That's more important. Don't you care about humans life? No	NOT	NULL	NULL
45166	@USER From his couch.	NOT	NULL	NULL
30311	@USER Bitch better serve	OFF	TIN	IND
66198	@USER @USER who? Kerry?	NOT	NULL	NULL
36228	@USER @USER Goth if u don't mind how u vet to 530 I'm currently stuck at 516 and done my powerful gear	NOT	NULL	NULL
14396	@USER I tried to remember? I don’t under your joke. I lobe conservatives like yourself because your so inept.	OFF	TIN	IND
36118	@USER ay @USER ur flies open in pic 1	NOT	NULL	NULL
20092	12 hotel guests killed in Corpus Christi with 9mm Ruger P89. The NRA calls gun control research 'unethical'.	OFF	TIN	OTH
80908	@USER @USER Crooked	NOT	NULL	NULL
72734	@USER Combined IQ= -6	NOT	NULL	NULL
36431	.@USER @USER says the UK doesn't diagnose cancer early enough. He hopes trials of special diagnostic centres will help in the future: URL #NHS70 URL	NOT	NULL	NULL
38022	@USER get through a sentence without laughing challenge	NOT	NULL	NULL
82274	@USER have we become angels?? BEST	NOT	NULL	NULL
35655	@USER :) drop rn so i can procrastinate more	NOT	NULL	NULL
58141	@USER @USER @USER She is a walking talking lie..  that’s why.	OFF	TIN	IND
37113	@USER @USER @USER come on.  Nicco had excuses not to fight Shev twice already and then 24 hrs from fight can't make weight.  She is not a champ.  Heck she was a TV show champ at best	NOT	NULL	NULL
39540	@USER @USER @USER @USER @USER @USER You are the racist. Serenas outburst and pure hate was the worst I've seen in tennis	NOT	NULL	NULL
63443	"@USER I don't know where he is. He is often gone without telling me where he goes to."" He shrugs his shoulder.  ""Why don't you go to your girlfriend?"""""	NOT	NULL	NULL
84604	@USER Ever notice how the Liberals kick the can down the road to when they won’t be in power? Where was this the last 4 years?	NOT	NULL	NULL
23098	@USER -Yogi Bear -Nick@USER &amp; Nickelodeon -FoodNetwork -HGTV -Ancient Aliens -Hallmark Channel  Next channel to surpass CNN in ratings: ESPN	NOT	NULL	NULL
68907	@USER @USER Get him off what? lol You better wake up and look around you. Liberals want anarchy and no laws and to keep giving away your hard earned money to people who refuse to work. Then they sit back in their big gated houses in their lily white world and forget all about you. 🐑	NOT	NULL	NULL
71937	@USER Stop saying this shit you are not going to do it shrio you have to fight this depression you can't let it take you half of my life was me hiding my emotions everyone thought I was happy but deep down I wanted to end it all but I didn't let depression beat me I kept fighting.	OFF	UNT	NULL
20686	@USER Crush #antifa. That is all.	NOT	NULL	NULL
32160	@USER @USER Because CHEAT if you have to!  Just WIN at any cost is the new @USER motto.  @USER @USER @USER  And MAGA &amp; shit.✊	NOT	NULL	NULL
55834	@USER Natural selection at its finest.	NOT	NULL	NULL
40588	@USER You guys really just did this on cue....  #MAGA #MKUltra	NOT	NULL	NULL
32258	@USER @USER @USER Really? He is the only president that has been so hands on when it comes to these catastrophes I don’t see how he has time. Obama and bush never did that. Sorry dems......lose again.	NOT	NULL	NULL
97178	@USER @USER #WinForUs Antonio. We're with you. #MAGA	NOT	NULL	NULL
53270	@USER @USER stands with pedophiles not the soul that stands with the people that were harmed for life. How can he say he's a man of God?Glad 1 day he'll be held accountable. He needs to be removed. I will never enter a Catholic church again until Church swamp cleaned.	NOT	NULL	NULL
50153	@USER Antifa is the modern day KKK. Funded by the Demarat party..	NOT	NULL	NULL
61063	@USER She worked for @USER before he fired her for her comments on The View. She is inconsistent all over the damn place.	OFF	TIN	IND
88474	Energy Independence: A 'bi-product' of Donald Trump's relentless pursuit to #MAGA! URL	NOT	NULL	NULL
25791	"@USER @USER @USER @USER Obama claims robust economy belongs to him and Pelosi blames bad economy"" on Trump. These dem dolts are schizo."""	OFF	TIN	IND
51303	@USER Orin Hatch was born in 1934. He is 84 years old. He is completely out of touch and will not be around to see or to be accountable for his actions. This is why we need term limits!	NOT	NULL	NULL
65592	@USER Wasn't Lois C.K's issue asking inappropriate questions ? - so he is being put into the same category as racists / people who assault others sexually ... seems a bit over the top if that's the case. I remember when we used to use the law to decide a persons guilt / punishment.	NOT	NULL	NULL
97818	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Followed all Patriots. Please follow back. #MAGA 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸	NOT	NULL	NULL
47528	@USER You should collab with @USER he makes minecraft and fortnite videos! he is really nice and so fun you should try it!	NOT	NULL	NULL
62564	@USER @USER @USER Not to mention that Jim seriously has a medical condition. What an SJW tactic to take. Sargon seriously has become what ANTIFA is .	NOT	NULL	NULL
34596	@USER @USER @USER still thinks she matters.🙄😆😂	OFF	TIN	IND
55753	@USER @USER the films with bale in got sucky as they went along? so what you’re saying is that batman begins was better than the dark knight and dark knight rises? your comment makes no sense therefore you are invalid	NOT	NULL	NULL
47973	@USER @USER @USER @USER @USER You are a fascist pig. Now go report my to your shitty Twitter so I will be removed.	OFF	TIN	IND
32203	@USER She is gorgeous	NOT	NULL	NULL
75584	@USER i think its because he is remaining this pure sweet thing	NOT	NULL	NULL
72695	@USER @USER You think they’ll “get” violent? Antifa already is..... I do agree it will get worse.  That’s why we all need to learn self defense and get concealed carry approved w/insurance.	NOT	NULL	NULL
61576	@USER So what ur saying is that it is in fact chicken shit and you are eating chicken shit URL	OFF	UNT	NULL
12897	@USER I blame @USER for inciting violence and she should be held accountable! She is a despicable disgrace.	OFF	TIN	IND
47006	@USER @USER My sister is in G’ville. Says she is going to text you	NOT	NULL	NULL
14240	@USER Here she is........ URL	NOT	NULL	NULL
70566	@USER Liberals with their lies again.	OFF	TIN	GRP
52515	"@USER Police state tyrant liberals LOVE the word dangerous"" when gaslighting their sheep."""	OFF	TIN	GRP
64540	@USER @USER @USER @USER It to t dd	NOT	NULL	NULL
32036	@USER @USER @USER @USER Obama will be remembered as the man that destroy libya. Imagine if mi6 or cia give blm or antifa guns and wages war vs trump. Then they control the msm and say trump use chemical weapon to legalize their coup. The blood is on obama hand.	OFF	TIN	GRP
35021	@USER @USER I apologize if you inferred I was calling you Antifa. I was qualifying one of my many reasons for owning an arsenal.	NOT	NULL	NULL
12117	@USER I think he WAS black. But thank God the police here behaved professionally. She is SCARY!	OFF	TIN	IND
99207	"@USER @USER @USER Arms"" WERE/ARE TO BE REGULATED BY LAW—those regulations aimed at near-universal armament/training with contemporary military grade design ""Arms"" personally owned/possessed &amp; kept in the HOME—by ""the people"" #2A that is CONSTITUTIONAL ""gun control""."""	NOT	NULL	NULL
52829	@USER @USER lmao @ the WORLD league viewership compared to league of legends or overwatch or cs:go. Main issues are that the format is shit and the game is on console. So you need to fix one of them. Console could be turned into an advantage uf u capture the attention of Joe Shmo	OFF	UNT	NULL
46408	@USER @USER He is past his sell-by date.	NOT	NULL	NULL
48079	@USER And these weasels are smiling?	NOT	NULL	NULL
43650	AD 1745: Jacobite Rising of Bonnie Prince Charlie	NOT	NULL	NULL
84326	@USER @USER Lol 🤣🤣🤣 every gf and ein track. Whole ass album pahh	OFF	TIN	IND
40587	53 high school students murdered in Texas with 9mm Taurus semiautomatic. The NRA calls gun control research 'unethical'.	NOT	NULL	NULL
82553	@USER @USER @USER @USER Somehow I doubt that statistic you just made up in your head. URL	OFF	TIN	IND
31019	@USER @USER @USER Fuck you...  If she dare then why didn't she choose any other granth ..haha .. m sure she is looking for some publicity.. Bible or kuran . Whatever her intention was but she done a drama . May be she want to start any business that requires public intention.	OFF	TIN	IND
18594	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Has to with the revelations of what the liberals have been up to. URL	NOT	NULL	NULL
33411	@USER The Framers of the Constitution were primarily White Anglo-Saxon men so what might that tell us about modern day Anti-federalists and the Antifa movement and the extremes they might go to?  URL URL	NOT	NULL	NULL
40223	@USER Ngl it looks good but the pineapple is pissing me oFFF	NOT	NULL	NULL
11040	@USER @USER Since we are a republic.....no. #MAGA	NOT	NULL	NULL
94226	@USER @USER He’s made a gun control shift as well. Check his talking points from last cycle.	OFF	TIN	GRP
34003	#TimesUpTwitter Pro-Life Organization President Slams Twitter for Bias URL #Newsmax via @USER	NOT	NULL	NULL
48156	@USER As if....	NOT	NULL	NULL
93663	@USER Guess the robber didn't know about all of NYC's gun control laws	OFF	TIN	IND
57866	@USER HOW CAN PELOSI BE SPEAKER? SHE IS MENTALLY IMPAIRED	NOT	NULL	NULL
64126	#Levi-StraussDoublesDown on Gun Control Push URL URL	NOT	NULL	NULL
39940	@USER Morals?  You mean like aborting an infant? Falsely accusing people?  Antifa violence?  Censoring free speech on campuses?  Looting?  Lying as you fill the Deep State?  Those morals?	OFF	UNT	NULL
58854	@USER Google and Twitter are monopolies. They need to be broken up by the government.	NOT	NULL	NULL
90075	@USER @USER 🙃☹️🤥 Absolutely! Liberals are upside down!	NOT	NULL	NULL
65031	@USER She is so right!	NOT	NULL	NULL
64350	@USER about as high as he is	NOT	NULL	NULL
47236	"@USER I don't agree. I prefer gun control"". ""Gun safety"" shifts the debate into a lane that they prefer. Don't give an inch."""	NOT	NULL	NULL
51317	@USER He is dead so um irrelevant &amp; he was murdered.	OFF	TIN	IND
32302	@USER @USER @USER @USER She wasnt abused she is lying	NOT	NULL	NULL
14005	@USER Fascist always control the media.	OFF	TIN	IND
95988	@USER @USER @USER The are the party of violent liberal ANTIFA with their KKK hoods beating up strangers they know nothing about. They should have stopped that a long time ago &amp; quit funding it. I have trouble believing anything they say or that they actually care about any of their causes.	NOT	NULL	NULL
83558	@USER Holy shit he's a prophet	NOT	NULL	NULL
41780	@USER @USER What do you mean by not for 45 years? I recall relatively recent local gun control laws being overturned by Congress. Am I misremembering?	NOT	NULL	NULL
25373	@USER He is about as useless as a tit on a hog just saying 😎	OFF	UNT	NULL
39055	@USER @USER It’s funny what you conservatives consider “facts” URL	NOT	NULL	NULL
51687	@USER Still better than Spanish it's so fucking boring and the teacher grades us based on how sexually active we are 😒	OFF	TIN	GRP
76415	@USER 'Why people who are a particular leaning?' - this implies that there is a specific effort against conservatives which I have not seen any actual evidence of. (Presidential tweets and cherry picking tweets do not count)	NOT	NULL	NULL
14336	@USER @USER you don't put this much thought into antifa goons ripping downtown seattle apart every holiday	OFF	TIN	IND
51593	@USER There are more good people than criminals.  If the good people are armed the criminals won’t stand a chance.  In the USA the cities with the highest violent crime rates are those with the strictest gun control.  The Swiss are all armed and trained - violent crime is rare.	OFF	TIN	GRP
65637	@USER Deplorable is an understatement he is just as his supporters are .... I don't even have a word.. it's just time to end this to end it .. impeach imprison execute what even the harshest penalty imaginable that animal deserves it	NOT	NULL	NULL
12263	@USER @USER As per my friends that were correctional officers in Corcoran State Prison..Yes he is.	NOT	NULL	NULL
65203	@USER But really....well Hold on. Let me go comment on some girls photo with her boobs hangin out. 🙃	OFF	UNT	NULL
40010	#tcot #MAGA Complacency kills. Vote in November URL	OFF	TIN	GRP
86683	Trump Is Making America Great Again   via @USER URL	NOT	NULL	NULL
69570	@USER Yee yee	NOT	NULL	NULL
26174	@USER The judge and some other guy need to come out and say they are lovers and have been since high school. That would really fuck with liberals. 😎	OFF	TIN	IND
71426	@USER @USER  Trump does not understand his job? Trump will go down as the most successful and Obama and his entire admin as most corrupt	OFF	TIN	IND
89666	@USER Junior was more accomplished and charming this week.Senior admonishment by PC at conclusion was correct today. No need for people to be there beyond 1700.Wheels of justice are grinding small.But typical W/s distortion. They should have all just been allowed 1 bite at that cherry	NOT	NULL	NULL
53124	@USER Farther not further... maybe you should study English and quit playing    In the journalistic limelight!	NOT	NULL	NULL
90731	@USER @USER @USER @USER Antifa gets to stay on twitter but the proud boys are banned. Life isn't fair. Don't be a victim.	NOT	NULL	NULL
21803	@USER @USER Sareena was wrong to behave like this. That is not racist just truth. I do not want my children watching this behavior.	OFF	TIN	IND
28924	@USER @USER @USER Except when it comes to tyrone Woodley. Lol you ate your words eh dan. 45 mins about how great till was and why Woodley wasn't that great. What happened bud? Some fucking expert. 74-1. Stfu dan hardy.	OFF	TIN	IND
12590	-he is the sweetest I swear💖	NOT	NULL	NULL
47852	@USER Who would buy a book written by such a total classless Porn star! I’ll tell you who Democrats and liberals	OFF	TIN	GRP
53367	#MAGA. @USER  @USER  -- something's fishy with Kavanaugh. He is not Supreme Court material -- morally insufficient. URL	NOT	NULL	NULL
44514	@USER A hypocritical stance.	OFF	TIN	IND
31837	@USER @USER @USER @USER @USER @USER You'll be lucky. He'll be hiding from his constituents in Hull or some other lesser known part of Rossendale and Darwen.	NOT	NULL	NULL
51659	@USER @USER @USER @USER I’m not sad. I’m fucking angry...    angry that the GOP is embracing fascism. My grandfather was Antifa from 1942-1945. I’m following in his footsteps.  His friends didn’t die in vain for nothing. URL	OFF	TIN	OTH
78871	@USER About 20 of them Motherfuckers ‼️	OFF	TIN	IND
64150	@USER You are amazing.  You fill our days with light.  Don't ever change.  Love from your Irish fan.	NOT	NULL	NULL
81514	"@USER @USER @USER @USER It's like saying, If you don't adhere to what Krishna says, you are a Muslim."" There are other religions out there and there's also atheism, the lack of any beliefs. It's not that simple to know what a person thinks based on his doings/non-doings."""	NOT	NULL	NULL
73264	@USER Do we dare say he is... better than Nyjer?	NOT	NULL	NULL
83581	@USER Dan Rather supplied her with unimpeachable documentation and she is just waiting for Snopes to verify it for her.	NOT	NULL	NULL
79592	@USER @USER @USER @USER You are not dumb. URL	NOT	NULL	NULL
76731	@USER @USER @USER OMG what fuckin' kind of this beauty TT	OFF	UNT	NULL
38552	@USER @USER Maybe he thinks he is.	NOT	NULL	NULL
27481	@USER @USER Another sheep led to the slaughter the left are eating there own!	OFF	UNT	NULL
30529	@USER @USER But the liberals do	NOT	NULL	NULL
84767	"@USER Probably worth noting that the vast majority of the privileged voters"" she is so nauseated by are overwhelmingly Seattle liberals...Guess they just aren't pure enough for some..."""	NOT	NULL	NULL
30154	.@USER need to come out &amp; say if we’re headed for a ‘no-deal’ in October then @USER must call a General Election.  That’s the only “people’s vote” we need.  If people want a ‘no-deal’ they can vote for the @USER   I don’t think people do.   So vote @USER	NOT	NULL	NULL
30162	@USER I think we should be going after Sen Feinstein if she really cared she would not have sat on this issue and made it political.  She is using you like all democratic power seekers be careful who you sell your soul too	OFF	TIN	IND
24903	@USER What you are doing is so moving and I appreciate everyone!	NOT	NULL	NULL
22855	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Now do Black Lives Matter and Antifa.	NOT	NULL	NULL
18075	"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Lol  Anglo-Saxons"" most of you are a Melting Pot of ethnicities..."""	NOT	NULL	NULL
44842	@USER @USER Let us all return to bouncer school.	NOT	NULL	NULL
51438	@USER You are the worst	OFF	TIN	IND
15482	@USER @USER @USER I dropped him post-suspension.  He is back in our good graces!	NOT	NULL	NULL
86891	@USER I am jealous.  I would love to work in the White House with these fine people.  Hell I would dust the window's just to be a part of this fabulous time and team.  God Bless you all. MAGA	NOT	NULL	NULL
10555	@USER @USER @USER  This is because Japan have a PM with COMMON SENSE &amp; FORESIGHT. They do not pander to Muslims like MAY does. TORY POLITICAL SUICIDE - G.E. 2020 😄 URL @USER ex TORY	OFF	TIN	GRP
80109	@USER Why are they searching this mans home he is the one they shot?who cares if he had a little weed it is a red herring	NOT	NULL	NULL
74836	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER I follow all these MAGA Patriots 🇺🇸❤️got a few new ones ❤️🇺🇸 URL	NOT	NULL	NULL
52570	No. I respect him for sticking up for his wife but let's not forget that he's running around screaming MAGA &amp; said slavery sounds like an option to him. URL	OFF	TIN	OTH
80039	@USER And so what? And who cares?	NOT	NULL	NULL
18107	@USER DemocRATS continue to attack &amp; smear conservatives. Their latest victim: Brett Kavanaugh. This tactic is right out of Saul Alinsky playbook. @USER @USER @USER don’t fall for it!! #ConfirmKavanaughNow @USER @USER @USER	NOT	NULL	NULL
27680	@USER Patrick ass??	OFF	TIN	IND
51033	@USER IK never did. He is liar.	OFF	TIN	IND
57067	@USER @USER @USER Hi would  you come to ENGLAND and have time of your life you want be disappointed I will give you a orgasim like nothing you have gotten probably in your past life I will make you piss yourself many times as you like so if you are interested call or inbox me 07405077156 WhatsApp	OFF	UNT	NULL
61774	*60 … * Sixty year old!   Man ...... she is fine URL	NOT	NULL	NULL
40105	@USER @USER @USER @USER @USER CANNOT CONTAIN HIMSELF That is why HE IS UNWELCOME AT A SCHOOL without an escort (and a hall pass).  He is WELL BEHIND HIS OPPONENT in his re-election campaign. @USER can't work well or play well with others.  IT'S TIME FOR A CHANGE!  @USER  DISTRICT D	OFF	TIN	OTH
86236	@USER @USER 'Unintentionally' u fukin pedo.	OFF	UNT	NULL
20648	@USER @USER It's clear that Trump is President and hillary still can't accept that. Too bad 'ause he's there for 6 more years. #MAGA	OFF	UNT	NULL
63371	@USER Doing soooo much better than the big Zero and his losers	OFF	TIN	GRP
35753	@USER @USER In the criminal world of the democrats &amp; liberals this is exactly how it works!!	OFF	TIN	IND
28517	@USER @USER @USER @USER @USER hey #sickholder were you the dirty filthy greasy cheesy negarrrr who was in contempt of Congress? Don't open your mouth it's extremely stink.	OFF	TIN	IND
74527	#Levi #Strauss Takes Stand On Gun Control - URL | Continuous News | Missoula &amp; Western #Montana URL	NOT	NULL	NULL
51798	@USER She is so beautiful! 😍😍😍	NOT	NULL	NULL
82330	We don't need more elitist in government #trump #maga @USER URL	NOT	NULL	NULL
67315	@USER @USER @USER @USER @USER @USER She has no credibility. Lives in a $4 million mansion and associates with Antifa. Who would stab her in the back anyway.	NOT	NULL	NULL
28997	@USER @USER @USER Wow! You guys just beat a dead horse don't you? You don't look at what good the NRA has done at all because of the failure of Broward right? Or is it antifa that you fancy?	NOT	NULL	NULL
74032	@USER I'm wondering how he is going to keep those leaves on	NOT	NULL	NULL
68316	@USER @USER @USER reckon he is upset about Wacky Wednesdays because the boys told him it was absolutely going to be a Mad Monday this time?	OFF	TIN	IND
98504	@USER Limousine liberals.	NOT	NULL	NULL
11127	@USER @USER Omg no. You have no idea wtf you are saying. It’s like a pink sheet stock that keeps reverse splitting. Will eventually be worthless to everyone. But hey may keep dreaming. We all need dreams.	OFF	TIN	IND
80533	@USER He does have a magic wand and he does know what to do.	NOT	NULL	NULL
93756	@USER What's MAGA stand for? My Attorney Got Arrested? 😂🤣	NOT	NULL	NULL
11823	@USER Please tell me this will be streamed somehow. You are going to absolutely wipe the floor with Totally An Actual Human Ted Cruz.	OFF	TIN	IND
98974	@USER @USER @USER @USER FBI and Doj lawless? Why so many guilty pleas and cooperation? Sure is strange all of trumps campaign is going down in a first ball of flames yet conservatives still fail to admit the unprecedented level of corruption by GOP and make the needed corrections. Sad	NOT	NULL	NULL
22662	@USER Get away from these lying toxic people!	OFF	TIN	GRP
12667	@USER You just justified their not only using violence but the instigating it. What if I use a similar justification and say they hate Americas and wish to violate my to rights. End Antifa and its ideology and end people trying violate my rights and destroy my country	NOT	NULL	NULL
40140	@USER @USER @USER @USER @USER @USER @USER I cited the Constitution. That’s not good enough for you?	NOT	NULL	NULL
45266	@USER @USER True but the constant talk from the left about common sense gun control every time and yet not one valid proposal	OFF	UNT	NULL
52979	@USER Biggest corrupt lying piece of  s***💩 there ever was!	OFF	TIN	IND
90199	@USER I bet she thinks you liberals abused here when you told her it was just an op ed not a photo shoot.	NOT	NULL	NULL
62188	@USER @USER George Soros Antifa People ! URL	NOT	NULL	NULL
96311	@USER What the fuck is wrong with you?	OFF	TIN	IND
47376	"@USER @USER @USER By saying they eat my dogs"" in correlation to bts, you are automatically relating asians to ""dog-eaters"". You know that bts doesn't eat dogs, so your comment was obviously meant to convey hate."""	NOT	NULL	NULL
82116	@USER HEY BEE ITCH YOU WILL BE INDICTED AND WILL GO TO GITMO	OFF	TIN	IND
